source_doc,page,row_index,serial_or_id,date,description,attorney,produced_to_defense,notes
EFTA00010025,3,296,3505-105,,Photographs,,2021.10.11,visual_only_manual_p03
EFTA00010025,3,297,3505-106,,Answers to interrogatories,,2021.10.11,visual_only_manual_p03
EFTA00010025,3,298,3505-107,,Criminal history check,,2021.10.11,visual_only_manual_p03
EFTA00010025,3,299,3505-108,2021.10.27,Notes,,2021.11.06,visual_only_manual_p03
EFTA00010025,3,300,3505-109,2021.10.15,Voicemail,,2021.11.06,visual_only_manual_p03
EFTA00010025,3,301,3505-001,2009.11.06,Deposition transcript,,2021.10.11,visual_only_manual_p03
EFTA00010025,3,302,3505-002,2021.06.23,Interview 302,,2021.10.11,visual_only_manual_p03
EFTA00010025,3,303,3505-003,2021.06.23,Exhibit to notes,,2021.10.11,visual_only_manual_p03
EFTA00010025,3,304,3505-004,2021.06.23,Notes,,2021.10.11,visual_only_manual_p03
EFTA00010025,3,305,3505-005,2021.07.13,Notes,,2021.10.11,visual_only_manual_p03
EFTA00010025,3,306,3505-006,2021.07.15,Notes,,2021.10.11,visual_only_manual_p03
EFTA00010025,3,307,3505-007,2021.08.24,Text messages,,2021.10.11,visual_only_manual_p03
EFTA00010025,3,308,3505-008,2021.08.24,Text messages,,2021.10.11,visual_only_manual_p03
EFTA00010025,3,309,3505-009,2021.08.27,Notes,,2021.10.11,visual_only_manual_p03
EFTA00010025,4,310,3505-010,,Criminal history check,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,311,3505-011,,Criminal history check,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,312,3505-012,,Criminal history check,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,313,3505-013,,Criminal history check,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,314,3505-014,,Text messages,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,315,3507-001,2006.01.11,Memorandum,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,316,3507-002,2006.07.13,Palm Beach Police Report,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,317,3507-003,2006.12.04,Criminal history check,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,318,3507-004,2007.01.11,Interview 302,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,319,3507-005,2007.01.19,Memorandum,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,320,3507-006,2007.02.02,Interview 302,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,321,3507-007,2007.02.02,Notes,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,322,3507-008,2007.02.02,Exhibit to notes,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,323,3507-009,2007.05.22,Transcript,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,324,3507-010,2007.07.30,Declaration,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,325,3507-011,2010.02.16,Transcript,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,326,3507-012,2021.09.27,Interview 302,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,327,3507-013,2021.09.27,Notes,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,328,3507-014,,Criminal history check,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,329,3507-015,,Criminal history check,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,330,3507-016,,Notes,,2021.11.06,visual_only_manual_p04
EFTA00010025,4,331,3507-017,2021.10.19,Interview 302,,2021.11.11,visual_only_manual_p04
EFTA00010025,4,332,3508-001,2021.09.02,Interview 302,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,333,3508-002,2021.09.02,Notes,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,334,3508-003,2021.10.18,Notes,,2021.10.25,visual_only_manual_p04
EFTA00010025,4,335,3509-001,2019.09.19,Interview 302,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,336,3509-002,2019.09.19,Notes,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,337,3509-003,2019.11.14,Interview 302,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,338,3509-004,2019.11.14,Notes,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,339,3509-005,2019.12.17,Interview 302,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,340,3509-006,2019.12.17,Notes,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,341,3509-007,2020.01.17,Complaint,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,342,3509-008,2020.02.27,Interview 302,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,343,3509-009,2020.02.27,Notes,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,344,3509-010,2020.03.20,Email,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,345,3509-011,2020.04.03,Notes,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,346,3509-012,2020.06.03,Email,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,347,3509-013,2020.06.08,Email,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,348,3509-014,2020.06.08,Email,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,349,3509-015,2020.06.26,Email,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,350,3509-016,2020.06.28,Transcript,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,351,3509-017,2020.07.12,Email,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,352,3509-018,2020.08.03,Email,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,353,3509-019,2020.08.03,Email,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,354,3509-020,2021.03.23,Interview 302,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,355,3509-021,2021.03.23,Notes,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,356,3509-022,2021.08.17,Notes,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,357,3509-023,2021.09.02,Interview 302,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,358,3509-024,2021.09.02,Notes,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,359,3509-025,2021.09.14,Notes,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,360,3509-026,2021.10.21,Notes,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,361,3509-027,,Text messages,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,362,3509-028,2021.10.13,Notes,,2021.10.25,visual_only_manual_p04
EFTA00010025,4,363,3509-029,2021.10.14,Notes,,2021.10.25,visual_only_manual_p04
EFTA00010025,4,364,3509-030,2021.08.18,Email,,2021.11.06,visual_only_manual_p04
EFTA00010025,4,365,3509-031,2021.10.27,Documentation of services,,2021.11.06,visual_only_manual_p04
EFTA00010025,4,366,3509-032,2021.11.01,Notes,,2021.11.06,visual_only_manual_p04
EFTA00010025,4,367,3509-033,2021.11.03,Notes,,2021.11.06,visual_only_manual_p04
EFTA00010025,4,368,3509-034,,Notes,,2021.11.06,visual_only_manual_p04
EFTA00010025,4,369,3509-035,,Notes,,2021.11.06,visual_only_manual_p04
EFTA00010025,4,370,3510-001,2020.01.14,Interview 302,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,371,3510-002,2020.01.14,Notes,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,372,3510-003,2020.06.28,Grand jury transcript,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,373,3510-004,2021.05.03,Notes,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,374,3510-005,2021.08.30,Interview 302,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,375,3510-006,2021.08.30,Notes,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,376,3510-007,2021.08.31,Interview 302,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,377,3510-008,2021.08.31,Notes,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,378,3510-009,2021.09.01,Text messages,,2021.10.11,visual_only_manual_p04
EFTA00010025,4,379,3510-010,,Text messages,,2021.10.11,visual_only_manual_p04
EFTA00010025,5,380,3510-011,,Text messages,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,381,3510-012,2021.11.02,Notes,,2021.11.11,visual_only_manual_p05
EFTA00010025,5,382,3510-013,2021.11.02,302,,2021.11.11,visual_only_manual_p05
EFTA00010025,5,383,3511-001,2021.07.30,Email,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,384,3511-002,2021.08.05,Email,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,385,3511-003,,Attachment to email,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,386,3512-001,2003.10.15,Palm Beach Police Report,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,387,3512-002,,Palm Beach Police Report,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,388,3512-003,,Palm Beach Police Report,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,389,3512-004,2021.05.19,Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,390,3512-005,2021.06.08,Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,391,3512-006,2021.07.13,Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,392,3512-007,2021.11.09,Notes,,2021.11.11,visual_only_manual_p05
EFTA00010025,5,393,3513-001,1995.11.07,Letter,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,394,3513-002,2019.08.27,Interview 302,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,395,3513-003,2019.08.27,Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,396,3513-004,2019.08.27,Transcript,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,397,3513-005,2019.09.19,Interview 302,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,398,3513-006,2019.09.19,Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,399,3513-007,2019.09.20,Email,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,400,3513-008,2019.10.03,FBI Report,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,401,3513-009,2019.12.15,Interview 302,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,402,3513-010,2019.12.15,Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,403,3513-011,2019.12.15,Exhibit to Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,404,3513-012,2019.12.15,Exhibit to Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,405,3513-013,2019.12.15,Exhibit to Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,406,3513-014,2019.12.15,Exhibit to Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,407,3513-015,2019.12.15,Exhibit to Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,408,3513-016,2019.12.15,Exhibit to Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,409,3513-017,2019.12.15,Exhibit to Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,410,3513-018,2019.12.15,Exhibit to Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,411,3513-019,2019.12.15,Exhibit to Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,412,3513-020,2019.12.15,Exhibit to Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,413,3513-021,2019.12.15,Exhibit to Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,414,3513-022,2019.12.27,Email,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,415,3513-023,2019.12.28,Email,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,416,3513-024,2020.06.28,Transcript,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,417,3513-025,2020.07.13,Letter,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,418,3513-026,2020.07.14,Email,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,419,3513-027,2020.07.14,Transcript,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,420,3513-028,2020.12.15,Email,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,421,3513-029,2021.03.29,Transcript,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,422,3513-030,2021.06.30,Criminal history report,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,423,3513-031,2021.07.27,Interview 302,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,424,3513-032,2021.07.27,Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,425,3513-033,2021.07.28,Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,426,3513-034,2021.07.29,Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,427,3513-035,2021.08.24,Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,428,3513-036,2021.08.24,Email,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,429,3513-037,2021.09.01,Interview 302,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,430,3513-038,2021.09.01,Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,431,3513-039,2021.09.01,Exhibit to Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,432,3513-040,2021.09.02,Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,433,3513-041,2021.09.02,Interview 302,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,434,3513-042,2021.09.02,Exhibit to Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,435,3513-043,2021.09.02,Exhibit to Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,436,3513-044,2021.09.02,Exhibit to Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,437,3513-045,2021.09.03,Notes,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,438,3513-046,2021.10.06,Criminal history report,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,439,3513-047,,NYS OVS Application,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,440,3513-048,,NYS OVS Application,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,441,3513-049,,NYS OVS Application,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,442,3513-050,,Text messages,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,443,3513-051,,Text messages,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,444,3513-052,,Text messages,,2021.10.11,visual_only_manual_p05
EFTA00010025,5,445,3513-053,2019.09.05,Email,,2021.10.25,visual_only_manual_p05
EFTA00010025,5,446,3513-054,,Attachment to email,,2021.10.25,visual_only_manual_p05
EFTA00010025,5,447,3513-055,2019.10.03,Email,,2021.10.25,visual_only_manual_p05
EFTA00010025,5,448,3513-056,2019.10.03,Email,,2021.10.25,visual_only_manual_p05
EFTA00010025,5,449,3513-057,2019.10.04,Email,,2021.10.25,visual_only_manual_p05
EFTA00010025,5,450,3513-058,2019.10.15,Email,,2021.10.25,visual_only_manual_p05
EFTA00010025,5,451,3513-059,2021.10.24,Notes,,2021.10.25,visual_only_manual_p05
EFTA00010025,6,452,3513-060,2021.10.27,Documentation of services,,2021.11.06,visual_only_manual_p06
EFTA00010025,6,453,3514-001,2006.11.15,Interview 302,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,454,3514-002,2006.11.15,Notes,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,455,3514-003,2007.07.30,Declaration,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,456,3514-004,2019.07.15,Transcript,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,457,3514-005,2019.08.27,Transcript,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,458,3514-006,2019.09.28,Interview 302,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,459,3514-007,2019.09.28,Notes,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,460,3514-008,2019.09.29,Email,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,461,3514-009,2019.09.29,Email,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,462,3514-010,2019.10.28,Email,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,463,3514-011,2019.11.13,Complaint,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,464,3514-012,2020.05.09,Notes,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,465,3514-013,2020.06.28,Transcript,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,466,3514-014,2020.07.14,Transcript,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,467,3514-015,2020.12.15,Email,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,468,3514-016,2020.12.15,Letter,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,469,3514-017,2021.03.29,Transcript,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,470,3514-018,2021.05.11,FBI Report,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,471,3514-019,2021.05.29,FBI Report,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,472,3514-020,2021.06.29,FBI Report,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,473,3514-021,2021.06.30,Criminal history report,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,474,3514-022,2021.06.30,Criminal history report,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,475,3514-023,2021.07.26,Interview 302,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,476,3514-024,2021.07.26,Notes,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,477,3514-025,2021.07.29,Notes,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,478,3514-026,2021.09.17,Interview 302,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,479,3514-027,2021.09.17,Notes,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,480,3514-028,2021.09.17,Exhibit to notes,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,481,3514-029,2021.09.17,Exhibit to notes,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,482,3514-030,2021.09.18,Notes,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,483,3514-031,,Photographs,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,484,3514-032,,Photographs,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,485,3514-033,,Photographs,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,486,3514-034,,Photographs,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,487,3514-035,,Photographs,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,488,3514-036,,Photographs,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,489,3514-037,,Photographs,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,490,3514-038,,Photographs,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,491,3514-039,,Photographs,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,492,3514-040,2019.10.15,Email,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,493,3514-041,,Photograph,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,494,3514-042,2008.03.17,Search Warrant,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,495,3514-043,2008.03.17,Search Warrant,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,496,3514-044,2021.11.05,Notes,,2021.11.11,visual_only_manual_p06
EFTA00010025,6,497,3515-001,2020.08.24,Interview 302,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,498,3515-002,2020.08.24,Notes,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,499,3515-003,2021.05.06,Notes,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,500,3515-004,,Text messages,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,501,3515-005,,Text messages,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,502,3515-006,,Text messages,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,503,3515-007,2021.11.03,Notes,,2021.11.06,visual_only_manual_p06
EFTA00010025,6,504,3516-001,2020.12.18,Interview 302,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,505,3516-002,2021.01.13,Interview 302,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,506,3516-003,2021.01.13,Notes,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,507,3516-004,2021.02.29,Transcript,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,508,3516-005,2021.06.07,Notes,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,509,3516-006,2021.06.22,Notes,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,510,3516-007,2021.07.12,Notes,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,511,3516-008,2021.07.16,Email,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,512,3516-009,2021.07.16,Email,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,513,3516-010,,Criminal history report,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,514,3516-011,,Criminal history report,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,515,3516-012,,Criminal history report,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,516,3516-013,,Criminal history report,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,517,3516-014,,Search records,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,518,3516-015,,Criminal history report,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,519,3517-001,2006.08.17,Criminal history report,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,520,3517-002,2006.08.17,Interview 302,,2021.10.11,visual_only_manual_p06
EFTA00010025,6,521,3517-003,2006.08.17,Exhibit to 302,,2021.10.11,visual_only_manual_p06
EFTA00010025,7,522,3517-004,2021.06.30,Interview 302,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,523,3517-005,2021.06.30,Notes,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,524,3517-006,2021.06.30,Exhibit to notes,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,525,3517-007,2021.07.14,Notes,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,526,3517-008,,Text messages,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,527,3517-009,,Notes,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,528,3517-010,2021.11.03,Notes,,2021.11.06,visual_only_manual_p07
EFTA00010025,7,529,3518-001,2019.09.16,Notes,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,530,3518-002,2021.09.24,Notes,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,531,3518-003,2021.09.27,Notes,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,532,3518-004,2021.09.27,Email,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,533,3518-005,,Attachment to Email,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,534,3518-006,,Attachment to Email,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,535,3518-007,,Attachment to Email,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,536,3518-008,,Attachment to Email,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,537,3518-009,,Attachment to Email,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,538,3518-010,,Voicemail,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,539,3518-011,,Voicemail,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,540,3519-001,2021.04.26,Notes,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,541,3519-002,,Criminal history check,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,542,3520-001,2019.07.06,FBI 302,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,543,3520-002,2019.07.06,Text message,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,544,3520-003,2019.07.06,Text message,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,545,3520-004,2019.07.06,Text message,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,546,3520-005,2019.07.11,FBI 302,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,547,3520-006,2019.07.11,FBI 302,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,548,3520-007,2019.07.12,FBI 302,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,549,3520-008,2019.07.15,Email,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,550,3520-009,2019.07.15,Email,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,551,3520-010,2019.07.31,FBI 302,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,552,3520-011,2019.08.02,FBI 302,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,553,3520-012,2019.08.02,Email,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,554,3520-013,2019.08.13,Notes and email,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,555,3520-014,2019.09.17,Email,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,556,3520-015,2020.05.22,Email,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,557,3520-016,2021.04.29,Notes,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,558,3520-017,2021.06.10,Email,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,559,3520-018,,Notes,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,560,3520-019,2021.11.02,Notes,,2021.11.06,visual_only_manual_p07
EFTA00010025,7,561,3521-001,2021.01.29,FBI 302,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,562,3521-002,2021.01.29,Notes,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,563,3521-003,2021.11.02,Notes,,2021.11.06,visual_only_manual_p07
EFTA00010025,7,564,3521-004,2021.11.02,Notes,,2021.11.06,visual_only_manual_p07
EFTA00010025,7,565,3522-001,2003.10.05,Palm Beach Police Department report,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,566,3522-002,2005.09.23,Palm Beach Police Department report,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,567,3522-003,2005.11.07,Palm Beach Police Department report,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,568,3522-004,2006.09.29,Grand Jury records,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,569,3522-005,2021.05.09,Email,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,570,3522-006,2021.05.20,Notes,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,571,3522-007,2021.06.08,Notes,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,572,3522-008,2021.07.15,Notes,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,573,3522-009,,Voicemail,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,574,3522-010,2021.11.08,Notes,,2021.11.11,visual_only_manual_p07
EFTA00010025,7,575,3523-001,2006.01.27,T-Mobile records,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,576,3523-002,2006.01.30,Driver information,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,577,3523-003,2006.02.13,Palm Beach Police Department report,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,578,3523-004,2006.08.15,FBI 302,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,579,3523-005,2006.08.15,Notes,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,580,3523-006,2016.06.03,Deposition transcript,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,581,3523-007,2016.06.03,Deposition exhibit,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,582,3523-008,2016.06.03,Deposition exhibit,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,583,3523-009,2016.06.03,Deposition exhibit,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,584,3523-010,2016.06.03,Deposition exhibit,,2021.10.11,visual_only_manual_p07
EFTA00010025,7,585,3523-011,2016.06.03,Deposition exhibit,,2021.10.11,visual_only_manual_p07
EFTA00010025,8,586,3523-012,2016.06.03,Deposition exhibit,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,587,3523-013,2016.06.03,Deposition exhibit,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,588,3523-014,2016.06.03,Deposition exhibit,,2021.10.11,visual_only_manual_p08
EFTA00010025,8,589,3523-015,2016.06.03,Deposition exhibit,,2021.10.11,visual_only_manual_p08
